schedule_id,route_id,corridor_id,direction,day_type,start_time,estimated_ridership
LH-SCH-006447,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,12:21,220
LH-SCH-006448,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,12:31,167
LH-SCH-006449,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,12:40,120
LH-SCH-006450,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,12:51,191
LH-SCH-006451,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,13:01,178
LH-SCH-006452,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,13:10,132
LH-SCH-006453,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,13:20,183
LH-SCH-006454,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,13:30,160
LH-SCH-006455,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,13:39,198
LH-SCH-006456,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,13:49,188
LH-SCH-006457,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,13:58,203
LH-SCH-006458,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,14:09,253
LH-SCH-006459,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,14:15,271
LH-SCH-006460,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,14:21,285
LH-SCH-006461,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,14:27,174
LH-SCH-006462,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,14:34,278
LH-SCH-006463,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,14:40,201
LH-SCH-006464,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,14:47,209
LH-SCH-006465,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,14:53,222
LH-SCH-006466,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,15:00,193
LH-SCH-006467,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,15:07,187
LH-SCH-006468,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,15:14,239
LH-SCH-006469,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,15:20,196
LH-SCH-006470,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,15:27,233
LH-SCH-006471,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,15:34,263
LH-SCH-006472,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,15:41,199
LH-SCH-006473,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,15:47,206
LH-SCH-006474,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,15:53,255
LH-SCH-006475,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,15:58,183
LH-SCH-006476,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,16:05,212
LH-SCH-006477,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,16:12,235
LH-SCH-006478,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,16:19,288
LH-SCH-006479,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,16:26,260
LH-SCH-006480,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,16:32,233
LH-SCH-006481,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,16:39,272
LH-SCH-006482,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,16:45,248
LH-SCH-006483,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,16:52,242
LH-SCH-006484,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,16:58,269
LH-SCH-006485,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,17:04,351
LH-SCH-006486,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,17:11,352
LH-SCH-006487,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,17:17,297
LH-SCH-006488,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,17:24,250
LH-SCH-006489,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,17:32,300
LH-SCH-006490,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,17:38,243
LH-SCH-006491,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,17:45,331
LH-SCH-006492,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,17:52,332
LH-SCH-006493,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,18:00,319
LH-SCH-006494,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,18:08,264
LH-SCH-006495,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,18:15,383
LH-SCH-006496,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,18:22,328
LH-SCH-006497,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,18:29,390
LH-SCH-006498,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,18:36,366
LH-SCH-006499,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,18:43,354
LH-SCH-006500,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,18:50,317
LH-SCH-006501,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,18:58,348
LH-SCH-006502,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,19:05,307
LH-SCH-006503,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,19:12,327
LH-SCH-006504,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,19:19,280
LH-SCH-006505,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,19:26,278
LH-SCH-006506,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,19:34,311
LH-SCH-006507,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,19:42,298
LH-SCH-006508,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,19:49,290
LH-SCH-006509,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,19:55,356
LH-SCH-006510,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,20:01,285
LH-SCH-006511,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,20:07,301
LH-SCH-006512,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,20:13,311
LH-SCH-006513,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,20:20,354
LH-SCH-006514,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,20:26,353
LH-SCH-006515,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,20:33,299
LH-SCH-006516,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,20:40,361
LH-SCH-006517,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,20:47,287
LH-SCH-006518,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,20:55,289
LH-SCH-006519,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,21:02,80
LH-SCH-006520,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,21:22,57
LH-SCH-006521,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,21:41,43
LH-SCH-006522,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,21:59,80
LH-SCH-006523,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,22:19,77
LH-SCH-006524,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,22:37,80
LH-SCH-006525,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,22:55,57
LH-SCH-006526,LH-RT-M010-OUT,LH-RT-M010,outbound,weekday,23:14,61
LH-SCH-006527,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,06:02,96
LH-SCH-006528,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,06:15,120
LH-SCH-006529,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,06:28,100
LH-SCH-006530,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,06:44,119
LH-SCH-006531,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,06:58,126
LH-SCH-006532,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,07:13,114
LH-SCH-006533,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,07:29,93
LH-SCH-006534,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,07:44,111
LH-SCH-006535,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,07:57,88
LH-SCH-006536,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,08:13,128
LH-SCH-006537,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,08:29,103
LH-SCH-006538,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,08:41,110
LH-SCH-006539,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,08:57,103
LH-SCH-006540,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,09:12,115
LH-SCH-006541,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,09:25,83
LH-SCH-006542,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,09:39,96
LH-SCH-006543,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,09:52,86
LH-SCH-006544,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,10:07,157
LH-SCH-006545,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,10:21,176
LH-SCH-006546,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,10:33,156
LH-SCH-006547,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,10:49,167
LH-SCH-006548,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,11:02,159
LH-SCH-006549,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,11:15,155
LH-SCH-006550,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,11:30,206
LH-SCH-006551,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,11:42,209
LH-SCH-006552,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,11:56,191
LH-SCH-006553,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,12:10,186
LH-SCH-006554,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,12:22,197
LH-SCH-006555,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,12:38,214
LH-SCH-006556,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,12:53,176
LH-SCH-006557,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,13:05,159
LH-SCH-006558,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,13:21,217
LH-SCH-006559,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,13:36,150
LH-SCH-006560,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,13:51,180
LH-SCH-006561,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,14:06,190
LH-SCH-006562,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,14:19,211
LH-SCH-006563,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,14:32,159
LH-SCH-006564,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,14:45,182
LH-SCH-006565,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,15:00,183
LH-SCH-006566,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,15:16,163
LH-SCH-006567,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,15:30,204
LH-SCH-006568,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,15:45,150
LH-SCH-006569,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,16:01,199
LH-SCH-006570,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,16:15,185
LH-SCH-006571,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,16:29,183
LH-SCH-006572,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,16:42,194
LH-SCH-006573,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,16:58,152
LH-SCH-006574,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,17:10,164
LH-SCH-006575,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,17:23,137
LH-SCH-006576,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,17:38,145
LH-SCH-006577,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,17:50,110
LH-SCH-006578,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,18:03,124
LH-SCH-006579,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,18:17,101
LH-SCH-006580,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,18:30,147
LH-SCH-006581,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,18:44,154
LH-SCH-006582,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,18:56,108
LH-SCH-006583,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,19:11,141
LH-SCH-006584,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,19:23,143
LH-SCH-006585,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,19:36,172
LH-SCH-006586,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,19:48,174
LH-SCH-006587,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,20:03,127
LH-SCH-006588,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,20:16,133
LH-SCH-006589,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,20:30,119
LH-SCH-006590,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,20:42,147
LH-SCH-006591,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,20:56,126
LH-SCH-006592,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,21:09,31
LH-SCH-006593,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,21:25,36
LH-SCH-006594,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,21:38,52
LH-SCH-006595,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,21:51,48
LH-SCH-006596,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,22:07,46
LH-SCH-006597,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,22:19,34
LH-SCH-006598,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,22:33,34
LH-SCH-006599,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,22:47,43
LH-SCH-006600,LH-RT-M010-OUT,LH-RT-M010,outbound,weekend,23:00,45
LH-SCH-006601,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,05:03,89
LH-SCH-006602,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,05:21,55
LH-SCH-006603,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,05:43,84
LH-SCH-006604,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,06:01,369
LH-SCH-006605,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,06:07,356
LH-SCH-006606,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,06:13,420
LH-SCH-006607,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,06:19,420
LH-SCH-006608,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,06:25,337
LH-SCH-006609,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,06:31,355
LH-SCH-006610,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,06:37,354
LH-SCH-006611,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,06:42,408
LH-SCH-006612,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,06:48,355
LH-SCH-006613,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,06:54,420
LH-SCH-006614,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,06:59,370
LH-SCH-006615,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,07:04,420
LH-SCH-006616,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,07:10,374
LH-SCH-006617,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,07:16,374
LH-SCH-006618,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,07:22,385
LH-SCH-006619,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,07:28,420
LH-SCH-006620,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,07:33,392
LH-SCH-006621,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,07:38,362
LH-SCH-006622,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,07:44,365
LH-SCH-006623,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,07:49,420
LH-SCH-006624,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,07:55,351
LH-SCH-006625,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,08:01,383
LH-SCH-006626,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,08:07,394
LH-SCH-006627,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,08:13,420
LH-SCH-006628,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,08:19,412
LH-SCH-006629,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,08:25,340
LH-SCH-006630,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,08:30,420
LH-SCH-006631,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,08:36,420
LH-SCH-006632,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,08:42,401
LH-SCH-006633,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,08:47,379
LH-SCH-006634,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,08:52,386
LH-SCH-006635,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,08:58,315
LH-SCH-006636,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,09:03,401
LH-SCH-006637,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,09:08,368
LH-SCH-006638,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,09:13,347
LH-SCH-006639,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,09:18,333
LH-SCH-006640,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,09:24,342
LH-SCH-006641,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,09:30,340
LH-SCH-006642,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,09:36,339
LH-SCH-006643,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,09:41,396
LH-SCH-006644,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,09:47,393
LH-SCH-006645,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,09:52,355
LH-SCH-006646,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,09:57,366
LH-SCH-006647,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,10:03,168
LH-SCH-006648,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,10:13,141
LH-SCH-006649,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,10:24,152
LH-SCH-006650,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,10:35,134
LH-SCH-006651,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,10:45,126
LH-SCH-006652,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,10:55,208
LH-SCH-006653,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,11:04,128
LH-SCH-006654,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,11:14,214
LH-SCH-006655,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,11:24,205
LH-SCH-006656,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,11:35,178
LH-SCH-006657,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,11:46,126
LH-SCH-006658,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,11:56,184
LH-SCH-006659,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,12:06,169
LH-SCH-006660,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,12:17,126
LH-SCH-006661,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,12:26,209
LH-SCH-006662,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,12:35,197
LH-SCH-006663,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,12:44,223
LH-SCH-006664,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,12:53,122
LH-SCH-006665,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,13:04,182
LH-SCH-006666,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,13:13,145
LH-SCH-006667,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,13:24,140
LH-SCH-006668,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,13:33,176
LH-SCH-006669,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,13:44,137
LH-SCH-006670,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,13:55,210
LH-SCH-006671,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,14:06,291
LH-SCH-006672,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,14:13,202
LH-SCH-006673,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,14:20,245
LH-SCH-006674,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,14:26,228
LH-SCH-006675,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,14:32,284
LH-SCH-006676,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,14:39,231
LH-SCH-006677,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,14:45,237
LH-SCH-006678,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,14:52,182
LH-SCH-006679,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,14:59,229
LH-SCH-006680,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,15:06,174
LH-SCH-006681,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,15:12,234
LH-SCH-006682,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,15:18,285
LH-SCH-006683,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,15:24,258
LH-SCH-006684,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,15:30,234
LH-SCH-006685,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,15:36,205
LH-SCH-006686,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,15:43,275
LH-SCH-006687,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,15:50,204
LH-SCH-006688,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,15:57,179
LH-SCH-006689,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,16:04,244
LH-SCH-006690,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,16:11,217
LH-SCH-006691,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,16:17,196
LH-SCH-006692,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,16:23,234
LH-SCH-006693,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,16:30,219
LH-SCH-006694,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,16:37,231
LH-SCH-006695,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,16:43,210
LH-SCH-006696,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,16:50,175
LH-SCH-006697,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,16:57,187
LH-SCH-006698,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:03,410
LH-SCH-006699,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:07,420
LH-SCH-006700,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:11,382
LH-SCH-006701,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:15,354
LH-SCH-006702,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:19,420
LH-SCH-006703,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:23,420
LH-SCH-006704,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:27,383
LH-SCH-006705,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:31,420
LH-SCH-006706,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:35,420
LH-SCH-006707,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:39,382
LH-SCH-006708,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:44,420
LH-SCH-006709,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:49,366
LH-SCH-006710,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:53,405
LH-SCH-006711,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,17:57,390
LH-SCH-006712,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:01,378
LH-SCH-006713,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:06,420
LH-SCH-006714,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:10,420
LH-SCH-006715,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:14,420
LH-SCH-006716,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:18,420
LH-SCH-006717,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:23,354
LH-SCH-006718,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:27,372
LH-SCH-006719,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:31,420
LH-SCH-006720,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:36,411
LH-SCH-006721,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:40,420
LH-SCH-006722,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:44,420
LH-SCH-006723,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:48,420
LH-SCH-006724,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:52,403
LH-SCH-006725,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,18:56,420
LH-SCH-006726,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:01,355
LH-SCH-006727,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:05,420
LH-SCH-006728,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:10,420
LH-SCH-006729,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:14,420
LH-SCH-006730,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:19,401
LH-SCH-006731,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:23,420
LH-SCH-006732,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:27,420
LH-SCH-006733,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:31,420
LH-SCH-006734,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:36,420
LH-SCH-006735,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:40,420
LH-SCH-006736,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:45,391
LH-SCH-006737,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:50,420
LH-SCH-006738,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:54,420
LH-SCH-006739,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,19:58,416
LH-SCH-006740,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:03,417
LH-SCH-006741,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:08,357
LH-SCH-006742,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:12,374
LH-SCH-006743,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:17,420
LH-SCH-006744,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:21,420
LH-SCH-006745,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:25,420
LH-SCH-006746,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:29,420
LH-SCH-006747,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:33,420
LH-SCH-006748,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:38,420
LH-SCH-006749,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:43,420
LH-SCH-006750,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:47,402
LH-SCH-006751,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:52,348
LH-SCH-006752,LH-RT-M010-IN,LH-RT-M010,inbound,weekday,20:57,391
